country,region,year,Mobile cellular subscriptions (per 100 people),"Mobile cellular subscriptions, total number",High-technology exports (% of manufactured exports),Personal computers,PC per 100,Internet users (per 100 people),"Internet users, total number"
Namibia,Southern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1970,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Namibia,Southern Africa,1975,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1976,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1977,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1978,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1979,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1980,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1981,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1982,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1983,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1984,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1985,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1986,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1987,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1988,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1989,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1990,0,0,NA,NA,NA,0,0
Namibia,Southern Africa,1991,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1992,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1993,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1994,0,0,NA,NA,NA,NA,NA
Namibia,Southern Africa,1995,0.211947543588526,3500,NA,NA,NA,0.00617205085523,101.922285238861
Namibia,Southern Africa,1996,0.390599509105072,6644,NA,2e4,1.17,0.009032145405498,153.634535311172
Namibia,Southern Africa,1997,0.713522449128703,12500,NA,3e4,1.71,0.058750678570338,1029.23668768374
Namibia,Southern Africa,1998,1.08178337814875,19500,NA,4e4,2.21,0.286745093361335,5168.80683646182
Namibia,Southern Africa,1999,1.62071577291395,3e4,NA,5e4,2.7,0.336217707690083,6223.50408336406
Namibia,Southern Africa,2e3,4.32526179701968,82e3,1.81950529548146,75e3,3.96,1.64473954726899,31181.613785549
Namibia,Southern Africa,2001,5.50506378076006,106600,0.841779562948352,102806,5.33,2.41697944170998,46802.3657394775
Namibia,Southern Africa,2002,7.60106374353403,15e4,1.36294089366036,133e3,6.79,2.63369976876116,51973.6419327142
Namibia,Southern Africa,2003,11.1370971677135,223671,2.62902367626152,191100,9.62,3.35983988553801,67477.0755540118
Namibia,Southern Africa,2004,14.0013477939784,286095,5.41713437519898,22e4,10.95,3.8047156152631,77743.2380057608
Namibia,Southern Africa,2005,21.5801718405866,448857,11.9500252836942,249e3,12.26,4.01004664442375,83407.0052811582
Namibia,Southern Africa,2006,28.7374100430793,608846,6.49924253740544,4e5,19.49,4.39887064732726,93196.8049357184
Namibia,Southern Africa,2007,37.0669722424993,800270,5.18693119175268,NA,NA,4.83561077833704,104400.063006572
Namibia,Southern Africa,2008,47.8090111805826,1052e3,0.91714061423704,NA,NA,5.32900377208954,117260.571381888
Namibia,Southern Africa,2009,54.2800027474512,1217e3,NA,NA,NA,6.5,131666.009560889
Namibia,Southern Africa,2010,67.2069107327193,1534528,NA,NA,NA,11.6,148413.785
Namibia,Southern Africa,2011,104.960275455636,2439281,NA,NA,NA,12,NA
Niger,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Niger,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1990,0,0,NA,NA,NA,0,0
Niger,Western Africa,1991,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1992,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1993,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1994,0,0,NA,NA,NA,NA,NA
Niger,Western Africa,1995,0,0,9.3657766066317,NA,NA,NA,NA
Niger,Western Africa,1996,0,0,19.7515261478509,NA,NA,0.001039304522357,98.7328071750258
Niger,Western Africa,1997,9.96345546869e-4,98,8.8227060323649,2e3,0.02,0.002008766054184,197.581124268194
Niger,Western Africa,1998,0.01324391221829,1349,4.57422081561934,3e3,0.03,0.002911502833329,296.560204977563
Niger,Western Africa,1999,0.020780759292161,2192,15.5037628097783,4e3,0.04,0.028136022286731,2967.84924869318
Niger,Western Africa,2e3,0.018823665559128,2056,5.62980210474616,5e3,0.04,0.036261293806589,3960.61116960259
Niger,Western Africa,2001,0.018800626168738,2126,3.60114561401667,6e3,0.05,0.10518543139701,11894.5095308519
Niger,Western Africa,2002,0.491543698876371,57541,2.94891776841821,7e3,0.06,0.127152468779619,14884.6994128353
Niger,Western Africa,2003,0.67967330790517,82365,3.45380446345201,8e3,0.06,0.155698703668983,18868.0702604331
Niger,Western Africa,2004,1.37420702808532,172421,3.59365359551138,9e3,0.07,0.189933733703092,23830.8811041734
Niger,Western Africa,2005,2.49234947764656,323853,11.1609706533417,1e4,0.07,0.221341351487395,28760.8384563044
Niger,Western Africa,2006,3.58837331385458,483e3,11.9330436666745,NA,NA,0.294033977096223,39577.3790840401
Niger,Western Africa,2007,6.45361977079324,9e5,12.7072705175976,NA,NA,0.390390619762082,54442.5563117252
Niger,Western Africa,2008,13.1323673407217,1897628,7.11304323944614,NA,NA,0.7,101150.049
Niger,Western Africa,2009,17.3587722946514,2599e3,14.4728971052339,NA,NA,0.76,113789.1532
Niger,Western Africa,2010,24.5332873300996,3805592,6.56300466961096,NA,NA,0.83,128749.2099
Niger,Western Africa,2011,27.0077081365517,4339867,NA,NA,NA,1.3,NA
Nigeria,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Nigeria,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1990,0,0,NA,NA,NA,0,0
Nigeria,Western Africa,1991,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1992,0,0,NA,NA,NA,NA,NA
Nigeria,Western Africa,1993,0.008623716340667,9049,NA,4e5,0.41,NA,NA
Nigeria,Western Africa,1994,0.011912226212952,12800,NA,44e4,0.43,NA,NA
Nigeria,Western Africa,1995,0.01181660397928,13e3,NA,5e5,0.48,NA,NA
Nigeria,Western Africa,1996,0.01243137150367,14e3,1.67589873858626,55e4,0.52,0.008832980441043,9947.55294201404
Nigeria,Western Africa,1997,0.013013071239668,15e3,0.111631905692907,6e5,0.55,0.017237400739936,19869.3303323248
Nigeria,Western Africa,1998,0.016951541847831,2e4,0.018100012953925,65e4,0.58,0.02523146101791,29768.9275045373
Nigeria,Western Africa,1999,0.020698035792832,25e3,13.3921481544957,7e5,0.61,0.041038722907774,49568.3785149153
Nigeria,Western Africa,2e3,0.024254470923643,3e4,0.590686907840376,75e4,0.64,0.06408080794941,79260.6132095969
Nigeria,Western Africa,2001,0.210300765270611,266461,0.366995351248678,8e5,0.66,0.089901370457273,113909.281512078
Nigeria,Western Africa,2002,1.20851916162375,1569050,0.142339957088494,853e3,0.69,0.320461975542327,416063.624551144
Nigeria,Western Africa,2003,2.36683077259888,3149473,1.73081108174476,86e4,0.68,0.558576244860521,743281.193567508
Nigeria,Western Africa,2004,6.70619258709849,9147209,NA,867e3,0.67,1.28613764134527,1754284.51470141
Nigeria,Western Africa,2005,13.2932026941997,18587e3,NA,12e5,0.91,3.54915571796492,4962548.06665953
Nigeria,Western Africa,2006,22.5494915934881,32322202,7.78744182624342,NA,NA,5.54503608300536,7948195.88854705
Nigeria,Western Africa,2007,27.489081310833,40395611,0.995504698129583,NA,NA,6.77,9948614.9929
Nigeria,Western Africa,2008,41.806781143927,62988492,0.408516889943297,NA,NA,15.86,23895584.778
Nigeria,Western Africa,2009,48.2356100605618,74518264,2.52770719769816,NA,NA,20,43920958.8696
Nigeria,Western Africa,2010,55.1041759784878,87297789,1.08927909562843,NA,NA,24,45039710.6426
Nigeria,Western Africa,2011,58.5750454249494,95167308,NA,NA,NA,28.43,NA
Rwanda,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Rwanda,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1993,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1994,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1995,0,0,NA,NA,NA,NA,NA
Rwanda,Eastern Africa,1996,0,0,0.598880870859806,NA,NA,8.83371624549e-4,51.269387357044
Rwanda,Eastern Africa,1997,0,0,3.09684891341139,NA,NA,0.001625791028625,102.387978120755
Rwanda,Eastern Africa,1998,0.072003405473065,5e3,2.16697568859244,NA,NA,0.011763572773505,816.876139136598
Rwanda,Eastern Africa,1999,0.145063980468586,11e3,0.601955146351042,NA,NA,0.067176482427102,5093.8992871366
Rwanda,Eastern Africa,2e3,0.481579937824326,39e3,NA,NA,NA,0.062831459510716,5088.30773139853
Rwanda,Eastern Africa,2001,0.768596972342807,65e3,1.52314172586375,9950,0.12,0.240672409832383,20353.5886843534
Rwanda,Eastern Africa,2002,0.94741741906803,82391,83.6402557540004,10715,0.12,0.292784718792575,25461.6658724393
Rwanda,Eastern Africa,2003,1.47575164608062,130720,27.0041361606323,12093,0.14,0.356918467272361,31615.3345759469
Rwanda,Eastern Africa,2004,1.52359885034444,137271,19.8899257538189,15085,0.17,0.43085424337006,38818.4808805028
Rwanda,Eastern Africa,2005,2.4232190326881,222978,25.9701989335081,19211,0.21,0.556041164839515,51165.3899961522
Rwanda,Eastern Africa,2006,3.32790476333716,314201,16.3165020408265,28e3,0.3,NA,NA
Rwanda,Eastern Africa,2007,6.54070307792643,635137,16.3557867099736,NA,NA,2.11538717825754,205415.327714724
Rwanda,Eastern Africa,2008,13.2209599831749,1322637,6.88825362877766,NA,NA,4.5,450184.14
Rwanda,Eastern Africa,2009,23.5591815755084,2429252,11.6387397908226,NA,NA,7.7,793968.175
Rwanda,Eastern Africa,2010,33.4032316438104,3548761,5.94352737346178,NA,NA,8,1381120.65
Rwanda,Eastern Africa,2011,40.630670888563,4446194,NA,NA,NA,7,NA
Senegal,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Senegal,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Senegal,Western Africa,1990,0,0,NA,18e3,0.23,0,0
Senegal,Western Africa,1991,0,0,NA,25e3,0.3,NA,NA
Senegal,Western Africa,1992,0,0,NA,31500,0.37,NA,NA
Senegal,Western Africa,1993,0,0,NA,38e3,0.44,NA,NA
Senegal,Western Africa,1994,0.001203466967288,98,NA,45e3,0.51,NA,NA
Senegal,Western Africa,1995,0.001457739010948,122,NA,6e4,0.66,6.92848167174e-4,57.9853291710095
Senegal,Western Africa,1996,0.016434157861725,1412,1.46264392501256,8e4,0.85,0.011238219115379,965.572165268801
Senegal,Western Africa,1997,0.078772725029063,6942,1.71189413852309,1e5,1.04,0.027347441477296,2410.04660769756
Senegal,Western Africa,1998,0.304215645031353,27487,5.76638426878645,12e4,1.22,0.079871379390436,7216.6722558883
Senegal,Western Africa,1999,0.948491306386793,87879,12.2912144018135,14e4,1.39,0.311090952417394,28822.9967142574
Senegal,Western Africa,2e3,2.63259660197045,250251,7.28603556532038,16e4,1.55,0.403967485868965,38400.5917315733
Senegal,Western Africa,2001,3.09269307697502,301811,4.46008586975042,18e4,1.7,0.983794058848003,96006.897970423
Senegal,Western Africa,2002,5.52168300843025,553449,4.26087763346271,2e5,1.84,1.00645453672323,100878.89073757
Senegal,Western Africa,2003,7.59784757285815,782423,4.90210176470044,22e4,1.98,2.10143642986685,216404.998915659
Senegal,Western Africa,2004,10.5971128732948,1121314,5.81650140858172,242e3,2.13,4.38602398008563,464099.057168638
Senegal,Western Africa,2005,15.9135452581092,1730106,8.27094619150637,25e4,2.14,4.78668408310535,520403.889765857
Senegal,Western Africa,2006,26.7031641116396,2982623,5.84735853167769,NA,NA,5.61173865217952,626805.898507131
Senegal,Western Africa,2007,31.6419282452004,3630804,4.47299909281472,NA,NA,7.7,883548.897
Senegal,Western Africa,2008,45.7205121215754,5389133,5.26153331142703,NA,NA,10.6,1249435.038
Senegal,Western Africa,2009,57.0047819976517,6901492,11.8578439022268,NA,NA,14.5,1755495.425
Senegal,Western Africa,2010,67.105513326333,8343717,1.18908006060773,NA,NA,16,1989396.48
Senegal,Western Africa,2011,73.2549596806155,9352868,NA,NA,NA,17.5,NA
Seychelles,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Seychelles,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1992,0,0,1.04008221993834,NA,NA,NA,NA
Seychelles,Eastern Africa,1993,0,0,0,NA,NA,NA,NA
Seychelles,Eastern Africa,1994,0,0,0.025980528774616,NA,NA,NA,NA
Seychelles,Eastern Africa,1995,0.066885158183399,50,0,NA,NA,NA,NA
Seychelles,Eastern Africa,1996,1.38156674702625,1043,0,NA,NA,0.64360547745503,491.82399770681
Seychelles,Eastern Africa,1997,2.94746507509674,2247,0,NA,NA,1.26496909374031,978.061453589069
Seychelles,Eastern Africa,1998,6.74034727723737,5190,0,9500,12.44,2.46700076653881,1945.13142438519
Seychelles,Eastern Africa,1999,20.9690271173371,16316,0,1e4,13.03,6.0276427588468096,4846.82754238872
Seychelles,Eastern Africa,2e3,32.9935820041939,25961,2.0885329371407,11e3,14.25,7.17266004703966,5819.25082276375
Seychelles,Eastern Africa,2001,46.064495064922,36683,0.824633464950683,12e3,15.43,10.8024027330485,8771.76706729004
Seychelles,Eastern Africa,2002,55.4699900793651,44731,22.5252007938422,13e3,16.58,13.781222650079,11534.8833581162
Seychelles,Eastern Africa,2003,60.2853294146461,49229,0,14e3,17.69,14.3915930256289,11916.2390252207
Seychelles,Eastern Africa,2004,65.7973399813629,54369,0,15e3,18.77,24.3106804400024,20056.311363002
Seychelles,Eastern Africa,2005,70.4153844311664,58806,19.1765843896447,16e3,19.84,25.6011853160504,21223.3826270058
Seychelles,Eastern Africa,2006,83.449004045509,70340,3.14502347329674,17e3,20.91,34.824309715665,29461.3660194526
Seychelles,Eastern Africa,2007,90.9420417769932,77278,0,NA,NA,38.3538214575518,32613.405
Seychelles,Eastern Africa,2008,109.24177262528,93476,3.35080468848692,NA,NA,39.7944928469571,34603.6992
Seychelles,Eastern Africa,2009,128.565619953763,110668,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,2010,135.9104463811,117587,NA,NA,NA,40.9966830395839,35472.38
Seychelles,Eastern Africa,2011,145.713003142301,126594,NA,NA,NA,43.6051807381435,NA
Sierra Leone,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1988,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1990,0,0,NA,NA,NA,0,0
Sierra Leone,Western Africa,1991,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1992,0,0,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1993,0,0,NA,NA,NA,0,0
Sierra Leone,Western Africa,1994,0,0,NA,NA,NA,0,0
Sierra Leone,Western Africa,1995,0,0,NA,NA,NA,0,0
Sierra Leone,Western Africa,1996,0,0,NA,NA,NA,0.002506116176529,97.6928443867258
Sierra Leone,Western Africa,1997,0,0,NA,NA,NA,0.004987834671237,195.207937839609
Sierra Leone,Western Africa,1998,0,0,NA,NA,NA,0.014805065405078,585.348611173827
Sierra Leone,Western Africa,1999,0,0,NA,NA,NA,0.048490655608211,1953.32968360332
Sierra Leone,Western Africa,2e3,0.288188959273397,11940,27.6481666604117,NA,NA,0.118254245682183,4899.40939099537
Sierra Leone,Western Africa,2001,0.624905607769788,26895,NA,NA,NA,0.160264445493032,6897.54133735185
Sierra Leone,Western Africa,2002,1.48706640639305,67e3,31.0793222397408,NA,NA,0.176198956814076,7938.67042910172
Sierra Leone,Western Africa,2003,2.39352053479689,113214,NA,NA,NA,0.190173281668183,8995.2342575614
Sierra Leone,Western Africa,2004,NA,NA,NA,NA,NA,0.203007680592588,10053.2123732369
Sierra Leone,Western Africa,2005,NA,NA,NA,NA,NA,0.215391610340129,11100.0666343318
Sierra Leone,Western Africa,2006,NA,NA,NA,NA,NA,0.227669467190838,12128.7812341165
Sierra Leone,Western Africa,2007,14.1650066288945,776e3,NA,NA,NA,0.239834698546233,13138.8379086414
Sierra Leone,Western Africa,2008,17.975353025563,1008800,NA,NA,NA,0.25,14030.3225
Sierra Leone,Western Africa,2009,20.2115487046924,116e4,NA,NA,NA,0.26,14922.1618
Sierra Leone,Western Africa,2010,34.0858581864687,2e6,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,2011,35.6315963055187,2137e3,NA,NA,NA,NA,NA
South Africa,Southern Africa,1965,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1966,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1967,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1968,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1969,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1970,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1971,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1972,NA,NA,NA,NA,NA,NA,NA
