country,region,year,Arms exports (constant 1990 US$),Arms imports (constant 1990 US$),"Car mortality per 100,000, age adjusted",Homicide 0-14 all age adj,Homicide 15-29 all,Homicide 30-44 all age adj,Homicide 45-59 all age adj,Homicide 60+ all age adj,"Murder per 100,000, age adjusted",% of total labor force),"Armed forces personnel, total",Food suppy (Kilocalories/person &day),"Motor vehicles (not 2-wheelers) per 1,000 population",Patent application (total),Patents granted (total),Patents in force (total),Private expenditure on health as percentage of total expenditure on health,Poverty headcount ratio at national poverty line (% of population),Medical doctor per 1000 people,Air accidents affected,Air accidents killed,Average age of billionaires,Cross sectors aid (% of total aid),Drought affected,Drought killed,Earthquake affected,Earthquake killed,Billionaires per million inhabitants,Total number of billionaires,Out-of-pocket expenditure as percentage of total health expenditure,Per capita government expenditure on health (PPP int. $),Per capita government expenditure on health at average exchange rate (US$),Per capita total expenditure on health (PPP int. $),Poverty headcount ratio at rural poverty line (% of rural population),Poverty headcount ratio at urban poverty line (% of urban population),Storm affected,Storm killed,Democracy score (based on PolityIV),Military expenditure (% of GDP),"Roads, paved (% of total roads)","Services, etc., value added (% of GDP)","War, age-adjusted mortality due to"
Cote d'Ivoire,Western Africa,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,44.134831,NA
Cote d'Ivoire,Western Africa,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602.71,NA,NA,NA,NA,NA,NA,0.048155513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,44.454299,NA
Cote d'Ivoire,Western Africa,1966,NA,2e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2576.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,44.67409,NA
Cote d'Ivoire,Western Africa,1967,NA,3e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,46.358853,NA
Cote d'Ivoire,Western Africa,1968,NA,2e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2639.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,48.139972,NA
Cote d'Ivoire,Western Africa,1969,NA,2e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,51.003109,NA
Cote d'Ivoire,Western Africa,1970,NA,7e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669.79,NA,NA,NA,NA,NA,NA,0.064400002,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,49.639572,NA
Cote d'Ivoire,Western Africa,1971,1e6,17e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.63,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,49.426868,NA
Cote d'Ivoire,Western Africa,1972,NA,1e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562.83,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,50.461276,NA
Cote d'Ivoire,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538.33,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,51.207294,NA
Cote d'Ivoire,Western Africa,1974,NA,18e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2528.27,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,58.443844,NA
Cote d'Ivoire,Western Africa,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2693.87,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,54.7154,NA
Cote d'Ivoire,Western Africa,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2691.98,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,59.156191,NA
Cote d'Ivoire,Western Africa,1977,NA,17e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2675.29,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,60.576924,NA
Cote d'Ivoire,Western Africa,1978,NA,25e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2711.28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,57.639667,NA
Cote d'Ivoire,Western Africa,1979,NA,38e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2847.11,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,56.537611,NA
Cote d'Ivoire,Western Africa,1980,NA,58e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2846.96,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,54.379274,NA
Cote d'Ivoire,Western Africa,1981,NA,2e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871.34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,54.877939,NA
Cote d'Ivoire,Western Africa,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818.53,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,54.586587,NA
Cote d'Ivoire,Western Africa,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712.69,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,56.637501,NA
Cote d'Ivoire,Western Africa,1984,NA,1e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2709.66,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,56.317245,NA
Cote d'Ivoire,Western Africa,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637.54,NA,NA,NA,NA,NA,NA,0.070600003,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,53.716344,NA
Cote d'Ivoire,Western Africa,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613.48,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,50.256021,NA
Cote d'Ivoire,Western Africa,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563.71,NA,NA,NA,NA,NA,NA,NA,51,51,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,48.452804,NA
Cote d'Ivoire,Western Africa,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2567.46,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,1.25062037,NA,45.309846,NA
Cote d'Ivoire,Western Africa,1989,NA,2e6,NA,NA,NA,NA,NA,NA,NA,0.3339737,15e3,2497.28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,1.33003717,NA,45.499865,NA
Cote d'Ivoire,Western Africa,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3206204,15e3,2460.91,NA,NA,NA,NA,NA,NA,0.087700002,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,1.33363727,8.7,44.330985,NA
Cote d'Ivoire,Western Africa,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3079735,15e3,2476.75,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,1.37498002,8.9,44.999618,NA
Cote d'Ivoire,Western Africa,1992,NA,0,NA,NA,NA,NA,NA,NA,NA,0.2957168,15e3,2473.11,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,1.40577891,9.1,44.683443,NA
Cote d'Ivoire,Western Africa,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2840348,15e3,2394.37,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,1.34601724,9.2,49.030902,NA
Cote d'Ivoire,Western Africa,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273114,15e3,2401.59,NA,NA,NA,NA,NA,NA,NA,16,16,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,1.01175846,9.4,53.696546,NA
Cote d'Ivoire,Western Africa,1995,NA,2e6,NA,NA,NA,NA,NA,NA,NA,0.2630473,15e3,2410.35,NA,NA,NA,NA,77.436438,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,76.193269,16.2678862,8.5574921,72.09804102,NA,NA,NA,NA,-6,NA,9.6,54.504397,NA
Cote d'Ivoire,Western Africa,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2537256,15e3,2413.24,NA,NA,NA,NA,76.339291,NA,0.09,0,0,NA,NA,0,0,NA,NA,NA,NA,75.168599,19.9768688,10.5772891,84.43055827,NA,NA,NA,NA,-6,0.8454304,9.7,54.979033,NA
Cote d'Ivoire,Western Africa,1997,NA,0,NA,NA,NA,NA,NA,NA,NA,0.2454556,15e3,2465.77,NA,NA,NA,NA,76.482664,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,75.404293,23.1038491,10.9623962,98.24177685,NA,NA,NA,NA,-6,0.79802429,9.7,53.030819,NA
Cote d'Ivoire,Western Africa,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2375999,15e3,2463.81,NA,NA,NA,NA,79.561547,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,78.500303,22.2212467,10.8235997,108.72274108,NA,NA,NA,NA,-6,NA,9.7,52.898118,NA
Cote d'Ivoire,Western Africa,1999,NA,2e6,NA,NA,NA,NA,NA,NA,NA,0.2299649,15e3,2453.93,NA,NA,NA,NA,76.936049,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,75.705203,21.3309753,9.9016767,92.48621471,NA,NA,NA,NA,-1,NA,9.7,53.835209,NA
Cote d'Ivoire,Western Africa,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2424.1,NA,NA,NA,NA,73.725337,NA,NA,179,169,NA,NA,0,0,NA,NA,NA,NA,72.324199,21.3278908,8.3483875,81.17284353,NA,NA,NA,NA,4,NA,9.7,50.933704,NA
Cote d'Ivoire,Western Africa,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434.94,NA,NA,NA,NA,75.788349,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,74.043418,15.4289412,5.9794273,63.72527433,NA,NA,NA,NA,4,NA,NA,51.210204,NA
Cote d'Ivoire,Western Africa,2002,NA,33e6,NA,NA,NA,NA,NA,NA,33.18391,NA,NA,2464.53,NA,NA,NA,NA,70.037333,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,68.245267,16.4431593,6.9295471,54.87882337,NA,NA,NA,NA,0,NA,NA,51.423105,32.25261
Cote d'Ivoire,Western Africa,2003,NA,63e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2474.27,NA,NA,NA,NA,74.159483,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,72.385643,15.3279329,7.6818041,59.31743875,NA,NA,NA,NA,0,1.55306166,NA,52.796945,NA
Cote d'Ivoire,Western Africa,2004,NA,1e7,NA,NA,NA,NA,NA,NA,62.4054375,0.244685,18e3,2477.68,NA,NA,NA,NA,74.625544,NA,0.12,0,0,0,NA,0,0,NA,NA,0,0,73.019438,17.3382854,9.3544693,68.32968295,NA,NA,NA,NA,0,1.62622978,8.12,53.746601,24.18830872
Cote d'Ivoire,Western Africa,2005,NA,NA,NA,NA,NA,NA,NA,NA,62.4054375,0.2526096,19e3,2503.74,NA,NA,NA,NA,80.15651,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,78.515241,14.2090277,7.7443313,71.60548727,NA,NA,NA,NA,0,1.52933689,NA,51.318426,NA
Cote d'Ivoire,Western Africa,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511.52,NA,NA,NA,NA,80.77758,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,79.317985,15.2913778,8.5086953,79.54970039,NA,NA,NA,NA,0,1.541648,NA,51.192526,NA
Cote d'Ivoire,Western Africa,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2401438,19e3,2527.52,NA,NA,NA,NA,77.727719,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,70.993631,22.5214737,13.6420362,101.1188445,NA,NA,NA,NA,0,1.63374168,7.929655,50.860212,NA
Cote d'Ivoire,Western Africa,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2339148,19e3,NA,NA,NA,NA,NA,76.255107,NA,0.144,0,0,NA,NA,0,0,NA,NA,NA,NA,69.42238,24.8925753,17.0569346,104.83338568,NA,NA,NA,NA,0,1.57367282,NA,48.904274,NA
Cote d'Ivoire,Western Africa,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.146144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.195275,19.7675232,12.7302934,94.7907354,NA,NA,NA,NA,0,1.81985294,NA,49.857624,NA
Cote d'Ivoire,Western Africa,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.409953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.467929,21.0681863,12.8990284,97.58286434,NA,NA,NA,NA,0,1.69133192,NA,49.668289,NA
Cote d'Ivoire,Western Africa,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.48767606,NA,NA,NA
Djibouti,Eastern Africa,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,Eastern Africa,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
