country,region,year,Fixed broadband Internet subscribers (per 100 people),Fixed broadband Internet subscribers,"Proportion of the population using improved sanitation facilities, urban",Fixed line and mobile phone subscribers (per 100 peoples),"Proportion of the population using improved sanitation facilities, rural","Proportion of the population using improved sanitation facilities, total"
Senegal,Western Africa,1965,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1966,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1967,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1968,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1969,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1970,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1971,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1972,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1973,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1974,NA,NA,NA,..,NA,NA
Senegal,Western Africa,1975,NA,NA,NA,0.281965758,NA,NA
Senegal,Western Africa,1976,NA,NA,NA,0.283083052,NA,NA
Senegal,Western Africa,1977,NA,NA,NA,0.28192778,NA,NA
Senegal,Western Africa,1978,NA,NA,NA,0.280548651,NA,NA
Senegal,Western Africa,1979,NA,NA,NA,0.302984874,NA,NA
Senegal,Western Africa,1980,NA,NA,NA,0.306617268,NA,NA
Senegal,Western Africa,1981,NA,NA,NA,0.312910592,NA,NA
Senegal,Western Africa,1982,NA,NA,NA,0.312524328,NA,NA
Senegal,Western Africa,1983,NA,NA,NA,0.310145132,NA,NA
Senegal,Western Africa,1984,NA,NA,NA,0.319659725,NA,NA
Senegal,Western Africa,1985,NA,NA,NA,0.326127663,NA,NA
Senegal,Western Africa,1986,NA,NA,NA,0.354152176,NA,NA
Senegal,Western Africa,1987,NA,NA,NA,0.379463967,NA,NA
Senegal,Western Africa,1988,NA,NA,NA,0.388693562,NA,NA
Senegal,Western Africa,1989,NA,NA,NA,0.471578361,NA,NA
Senegal,Western Africa,1990,NA,NA,62,0.5613892,22,38
Senegal,Western Africa,1991,NA,NA,63,0.596702152,23,39
Senegal,Western Africa,1992,NA,NA,63,0.695675353,24,39
Senegal,Western Africa,1993,NA,NA,63,0.744232672,25,40
Senegal,Western Africa,1994,NA,NA,64,0.818905002,26,41
Senegal,Western Africa,1995,NA,NA,64,0.906867542,26,41
Senegal,Western Africa,1996,NA,NA,65,1.037584449,27,42
Senegal,Western Africa,1997,NA,NA,65,1.286559421,28,43
Senegal,Western Africa,1998,NA,NA,65,1.703842203,29,43
Senegal,Western Africa,1999,NA,NA,66,2.521118276,30,44
Senegal,Western Africa,2000,NA,NA,66,4.4141742,31,45
Senegal,Western Africa,2001,0,0,67,5.080382767,31,46
Senegal,Western Africa,2002,0.011972231606013,1200,67,7.144239686,32,46
Senegal,Western Africa,2003,0.023140514486564,2383,67,9.046104435,33,47
Senegal,Western Africa,2004,0.072439004751394,7665,68,11.9090878,34,48
Senegal,Western Africa,2005,0.165821859419708,18028,68,16.96397895,35,49
Senegal,Western Africa,2006,0.258971960282371,28926,68,27.04660741,35,49
Senegal,Western Africa,2007,0.332314828298631,38132,69,..,36,50
Senegal,Western Africa,2008,0.401777431184862,47358,69,NA,37,50
Senegal,Western Africa,2009,0.485014080854127,58720,70,NA,38,51
Senegal,Western Africa,2010,0.632515682805212,78647,70,NA,39,52
Senegal,Western Africa,2011,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1960,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1961,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1962,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1963,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1964,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1965,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1966,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1967,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1968,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1969,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1970,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1971,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1972,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1973,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1974,NA,NA,NA,..,NA,NA
Seychelles,Eastern Africa,1975,NA,NA,NA,2.483221477,NA,NA
Seychelles,Eastern Africa,1976,NA,NA,NA,2.816947812,NA,NA
Seychelles,Eastern Africa,1977,NA,NA,NA,3.660369535,NA,NA
Seychelles,Eastern Africa,1978,NA,NA,NA,3.938941621,NA,NA
Seychelles,Eastern Africa,1979,NA,NA,NA,4.481583052,NA,NA
Seychelles,Eastern Africa,1980,NA,NA,NA,5.434782609,NA,NA
Seychelles,Eastern Africa,1981,NA,NA,NA,5.374071753,NA,NA
Seychelles,Eastern Africa,1982,NA,NA,NA,6.135600542,NA,NA
Seychelles,Eastern Africa,1983,NA,NA,NA,6.798565917,NA,NA
Seychelles,Eastern Africa,1984,NA,NA,NA,8.358518102,NA,NA
Seychelles,Eastern Africa,1985,NA,NA,NA,8.743323442,NA,NA
Seychelles,Eastern Africa,1986,NA,NA,NA,9.900230194,NA,NA
Seychelles,Eastern Africa,1987,NA,NA,NA,9.948451571,NA,NA
Seychelles,Eastern Africa,1988,NA,NA,NA,10.4883962,NA,NA
Seychelles,Eastern Africa,1989,NA,NA,NA,10.96810665,NA,NA
Seychelles,Eastern Africa,1990,NA,NA,NA,12.39857143,NA,NA
Seychelles,Eastern Africa,1991,NA,NA,NA,13.21320308,NA,NA
Seychelles,Eastern Africa,1992,NA,NA,NA,14.0502694,NA,NA
Seychelles,Eastern Africa,1993,NA,NA,NA,15.00314772,NA,NA
Seychelles,Eastern Africa,1994,NA,NA,NA,16.3815537,NA,NA
Seychelles,Eastern Africa,1995,NA,NA,NA,17.47715925,NA,NA
Seychelles,Eastern Africa,1996,NA,NA,94,21.92574951,NA,NA
Seychelles,Eastern Africa,1997,NA,NA,94,25.98455748,NA,NA
Seychelles,Eastern Africa,1998,NA,NA,94,30.36298607,NA,NA
Seychelles,Eastern Africa,1999,NA,NA,94,44.70961323,NA,NA
Seychelles,Eastern Africa,2000,NA,NA,94,57.41578435,NA,NA
Seychelles,Eastern Africa,2001,0,0,95,71.34060737,NA,NA
Seychelles,Eastern Africa,2002,0,0,95,78.82915173,NA,NA
Seychelles,Eastern Africa,2003,0,0,95,85.04830918,NA,NA
Seychelles,Eastern Africa,2004,0.423030303030303,349,96,91.68121212,NA,NA
Seychelles,Eastern Africa,2005,1.14354644149578,948,96,96.75512666,NA,NA
Seychelles,Eastern Africa,2006,2.92553191489362,2475,97,107.5874704,NA,NA
Seychelles,Eastern Africa,2007,3.35869603565674,2856,97,..,NA,NA
Seychelles,Eastern Africa,2008,3.15101890611344,2740,97,NA,NA,NA
Seychelles,Eastern Africa,2009,4.50067584595294,3929,98,NA,NA,NA
Seychelles,Eastern Africa,2010,7.21609195402299,6278,98,NA,NA,NA
Seychelles,Eastern Africa,2011,NA,NA,NA,NA,NA,NA
Sierra Leone,Western Africa,1960,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1961,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1962,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1963,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1964,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1965,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1966,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1967,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1968,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1969,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1970,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1971,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1972,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1973,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1974,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1975,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1976,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1977,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1978,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1979,NA,NA,NA,..,NA,NA
Sierra Leone,Western Africa,1980,NA,NA,NA,0.353877383,NA,NA
Sierra Leone,Western Africa,1981,NA,NA,NA,0.348882363,NA,NA
Sierra Leone,Western Africa,1982,NA,NA,NA,0.358985023,NA,NA
Sierra Leone,Western Africa,1983,NA,NA,NA,0.370936578,NA,NA
Sierra Leone,Western Africa,1984,NA,NA,NA,0.419163287,NA,NA
Sierra Leone,Western Africa,1985,NA,NA,NA,0.354290743,NA,NA
Sierra Leone,Western Africa,1986,NA,NA,NA,0.409765666,NA,NA
Sierra Leone,Western Africa,1987,NA,NA,NA,0.332786581,NA,NA
Sierra Leone,Western Africa,1988,NA,NA,NA,0.322896089,NA,NA
Sierra Leone,Western Africa,1989,NA,NA,NA,0.320148254,NA,NA
Sierra Leone,Western Africa,1990,NA,NA,22,0.324915065,5,11
Sierra Leone,Western Africa,1991,NA,NA,22,0.328756283,5,11
Sierra Leone,Western Africa,1992,NA,NA,22,0.334641043,5,11
Sierra Leone,Western Africa,1993,NA,NA,22,0.350242435,5,11
Sierra Leone,Western Africa,1994,NA,NA,22,0.381506362,5,11
Sierra Leone,Western Africa,1995,NA,NA,22,0.401356409,5,11
Sierra Leone,Western Africa,1996,NA,NA,22,0.412000235,5,11
Sierra Leone,Western Africa,1997,NA,NA,22,0.41225905,5,11
Sierra Leone,Western Africa,1998,NA,NA,22,0.406363616,5,11
Sierra Leone,Western Africa,1999,NA,NA,22,0.415870039,5,11
Sierra Leone,Western Africa,2000,NA,NA,22,0.683851571,5,11
Sierra Leone,Western Africa,2001,NA,NA,22,1.055395508,5,11
Sierra Leone,Western Africa,2002,0,0,22,1.848016297,5,11
Sierra Leone,Western Africa,2003,0,0,23,..,5,12
Sierra Leone,Western Africa,2004,0,0,23,..,5,12
Sierra Leone,Western Africa,2005,0,0,23,..,5,12
Sierra Leone,Western Africa,2006,0,0,23,..,5,12
Sierra Leone,Western Africa,2007,0,0,23,..,5,12
Sierra Leone,Western Africa,2008,NA,NA,23,NA,6,12
Sierra Leone,Western Africa,2009,NA,NA,23,NA,6,12
Sierra Leone,Western Africa,2010,NA,NA,23,NA,6,13
Sierra Leone,Western Africa,2011,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1960,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1961,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1962,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1963,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1964,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1965,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1966,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1967,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1968,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1969,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1970,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1971,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1972,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1973,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1974,NA,NA,NA,..,NA,NA
South Africa,Southern Africa,1975,NA,NA,NA,4.674862504,NA,NA
South Africa,Southern Africa,1976,NA,NA,NA,4.863841281,NA,NA
South Africa,Southern Africa,1977,NA,NA,NA,5.076422394,NA,NA
South Africa,Southern Africa,1978,NA,NA,NA,5.304432049,NA,NA
South Africa,Southern Africa,1979,NA,NA,NA,5.597459686,NA,NA
South Africa,Southern Africa,1980,NA,NA,NA,5.91818973,NA,NA
South Africa,Southern Africa,1981,NA,NA,NA,6.330319821,NA,NA
South Africa,Southern Africa,1982,NA,NA,NA,6.684491196,NA,NA
South Africa,Southern Africa,1983,NA,NA,NA,6.970181474,NA,NA
South Africa,Southern Africa,1984,NA,NA,NA,7.057641481,NA,NA
South Africa,Southern Africa,1985,NA,NA,NA,7.339280079,NA,NA
South Africa,Southern Africa,1986,NA,NA,NA,7.884739268,NA,NA
South Africa,Southern Africa,1987,NA,NA,NA,8.103065242,NA,NA
South Africa,Southern Africa,1988,NA,NA,NA,8.497336637,NA,NA
South Africa,Southern Africa,1989,NA,NA,NA,8.942487406,NA,NA
South Africa,Southern Africa,1990,NA,NA,82,9.4338125,60,71
South Africa,Southern Africa,1991,NA,NA,82,9.578598162,60,72
South Africa,Southern Africa,1992,NA,NA,82,9.459160859,60,72
South Africa,Southern Africa,1993,NA,NA,82,9.697045267,60,72
South Africa,Southern Africa,1994,NA,NA,82,10.74976116,60,72
South Africa,Southern Africa,1995,NA,NA,82,11.59810838,61,72
South Africa,Southern Africa,1996,NA,NA,83,13.02901706,61,73
South Africa,Southern Africa,1997,NA,NA,83,15.83603337,62,74
South Africa,Southern Africa,1998,NA,NA,83,20.07751955,62,74
South Africa,Southern Africa,1999,NA,NA,83,24.88343646,63,74
South Africa,Southern Africa,2000,NA,NA,84,30.22896136,63,75
South Africa,Southern Africa,2001,NA,NA,84,35.06049819,64,75
South Africa,Southern Africa,2002,0.005861645145271,2669,84,40.98960116,64,76
South Africa,Southern Africa,2003,0.044047147209413,20313,84,47.33705848,65,76
South Africa,Southern Africa,2004,0.128576651538695,6e4,85,55.42691867,65,77
South Africa,Southern Africa,2005,0.350202037273709,165290,85,82.50577257,65,77
South Africa,Southern Africa,2006,0.702085393404941,335112,85,..,66,77
South Africa,Southern Africa,2007,0.783301471475331,378e3,85,..,66,77
South Africa,Southern Africa,2008,0.873075662335487,426e3,85,NA,67,78
South Africa,Southern Africa,2009,0.975260618631533,481e3,86,NA,67,79
South Africa,Southern Africa,2010,1.48626752815507,743e3,86,NA,67,79
South Africa,Southern Africa,2011,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1960,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1961,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1962,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1963,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1964,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1965,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1966,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1967,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1968,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1969,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1970,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1971,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1972,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1973,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1974,NA,NA,NA,..,NA,NA
Sudan,Northern Africa,1975,NA,NA,NA,0.252148658,NA,NA
Sudan,Northern Africa,1976,NA,NA,NA,0.249705267,NA,NA
Sudan,Northern Africa,1977,NA,NA,NA,0.243770624,NA,NA
Sudan,Northern Africa,1978,NA,NA,NA,0.238877407,NA,NA
Sudan,Northern Africa,1979,NA,NA,NA,0.232951281,NA,NA
Sudan,Northern Africa,1980,NA,NA,NA,0.230916087,NA,NA
Sudan,Northern Africa,1981,NA,NA,NA,0.225879495,NA,NA
Sudan,Northern Africa,1982,NA,NA,NA,0.2298281,NA,NA
Sudan,Northern Africa,1983,NA,NA,NA,0.238801915,NA,NA
Sudan,Northern Africa,1984,NA,NA,NA,0.2453543,NA,NA
Sudan,Northern Africa,1985,NA,NA,NA,0.250007308,NA,NA
Sudan,Northern Africa,1986,NA,NA,NA,0.245792479,NA,NA
Sudan,Northern Africa,1987,NA,NA,NA,0.24253959,NA,NA
Sudan,Northern Africa,1988,NA,NA,NA,0.23822152,NA,NA
Sudan,Northern Africa,1989,NA,NA,NA,0.23687677,NA,NA
Sudan,Northern Africa,1990,NA,NA,51,0.239076867,18,27
Sudan,Northern Africa,1991,NA,NA,50,0.239248381,17,26
Sudan,Northern Africa,1992,NA,NA,50,0.234668932,17,26
Sudan,Northern Africa,1993,NA,NA,50,0.228618336,17,27
Sudan,Northern Africa,1994,NA,NA,49,0.222707562,17,27
Sudan,Northern Africa,1995,NA,NA,49,0.254306011,17,27
Sudan,Northern Africa,1996,NA,NA,49,0.33442568,16,26
Sudan,Northern Africa,1997,NA,NA,48,0.374766307,16,26
Sudan,Northern Africa,1998,NA,NA,48,0.536677699,16,26
Sudan,Northern Africa,1999,NA,NA,48,0.811064388,16,26
Sudan,Northern Africa,2000,NA,NA,48,1.228761232,16,27
Sudan,Northern Africa,2001,0,0,47,1.620054117,15,26
Sudan,Northern Africa,2002,0,0,47,2.482192637,15,26
Sudan,Northern Africa,2003,0,0,47,4.131316344,15,26
Sudan,Northern Africa,2004,0.002114461028283,793,46,5.747525656,15,26
Sudan,Northern Africa,2005,0.003303799603856,1269,46,6.498526941,15,26
Sudan,Northern Africa,2006,0.00524528022573,2065,46,14.10869031,14,26
Sudan,Northern Africa,2007,0.105266716757111,42500,45,..,14,26
Sudan,Northern Africa,2008,0.107750422061723,44625,45,NA,14,26
Sudan,Northern Africa,2009,0.382917785168896,162657,45,NA,14,26
Sudan,Northern Africa,2010,0.377709404849375,164500,44,NA,14,26
Sudan,Northern Africa,2011,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1960,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1961,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1962,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1963,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1964,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1965,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1966,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1967,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1968,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1969,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1970,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1971,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1972,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1973,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1974,NA,NA,NA,..,NA,NA
Swaziland,Southern Africa,1975,NA,NA,NA,0.696680498,NA,NA
Swaziland,Southern Africa,1976,NA,NA,NA,0.713562102,NA,NA
Swaziland,Southern Africa,1977,NA,NA,NA,0.700879994,NA,NA
Swaziland,Southern Africa,1978,NA,NA,NA,0.735416132,NA,NA
Swaziland,Southern Africa,1979,NA,NA,NA,0.840262454,NA,NA
Swaziland,Southern Africa,1980,NA,NA,NA,0.922123894,NA,NA
Swaziland,Southern Africa,1981,NA,NA,NA,1.036002591,NA,NA
Swaziland,Southern Africa,1982,NA,NA,NA,1.15432986,NA,NA
Swaziland,Southern Africa,1983,NA,NA,NA,1.198854263,NA,NA
Swaziland,Southern Africa,1984,NA,NA,NA,1.236297443,NA,NA
Swaziland,Southern Africa,1985,NA,NA,NA,1.259484067,NA,NA
Swaziland,Southern Africa,1986,NA,NA,NA,1.388810425,NA,NA
Swaziland,Southern Africa,1987,NA,NA,NA,1.399968966,NA,NA
Swaziland,Southern Africa,1988,NA,NA,NA,1.631315958,NA,NA
Swaziland,Southern Africa,1989,NA,NA,NA,1.674960176,NA,NA
Swaziland,Southern Africa,1990,NA,NA,62,1.766233766,44,48
Swaziland,Southern Africa,1991,NA,NA,62,1.806290475,44,48
Swaziland,Southern Africa,1992,NA,NA,62,1.850799191,44,48
Swaziland,Southern Africa,1993,NA,NA,62,1.932067321,44,48
Swaziland,Southern Africa,1994,NA,NA,62,2.084939431,45,49
Swaziland,Southern Africa,1995,NA,NA,62,2.347777778,45,49
Swaziland,Southern Africa,1996,NA,NA,62,2.432980546,46,50
Swaziland,Southern Africa,1997,NA,NA,63,2.612445715,47,51
Swaziland,Southern Africa,1998,0,0,63,3.402124927,47,51
Swaziland,Southern Africa,1999,0,0,63,4.444570864,48,51
Swaziland,Southern Africa,2000,0,0,63,6.206507177,49,52
Swaziland,Southern Africa,2001,0,0,63,8.309329908,49,52
Swaziland,Southern Africa,2002,0,0,63,9.470891466,50,53
Swaziland,Southern Africa,2003,0,0,63,11.86757496,51,54
Swaziland,Southern Africa,2004,0,0,63,16.92267211,51,54
Swaziland,Southern Africa,2005,0,0,64,20.78178603,52,55
Swaziland,Southern Africa,2006,0,0,64,25.83409298,53,55
Swaziland,Southern Africa,2007,0,0,64,..,53,55
Swaziland,Southern Africa,2008,0.074824545164658,772,64,NA,54,56
Swaziland,Southern Africa,2009,0.14412908753063,1504,64,NA,55,57
Swaziland,Southern Africa,2010,0.153977272727273,1626,64,NA,55,57
Swaziland,Southern Africa,2011,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1960,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1961,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1962,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1963,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1964,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1965,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1966,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1967,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1968,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1969,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1970,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1971,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1972,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1973,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1974,NA,NA,NA,..,NA,NA
Tanzania,Eastern Africa,1975,NA,NA,NA,0.169418995,NA,NA
Tanzania,Eastern Africa,1976,NA,NA,NA,0.174506783,NA,NA
Tanzania,Eastern Africa,1977,NA,NA,NA,0.186805765,NA,NA
Tanzania,Eastern Africa,1978,NA,NA,NA,0.19953834,NA,NA
Tanzania,Eastern Africa,1979,NA,NA,NA,0.211422795,NA,NA
Tanzania,Eastern Africa,1980,NA,NA,NA,0.212885202,NA,NA
Tanzania,Eastern Africa,1981,NA,NA,NA,0.211181222,NA,NA
Tanzania,Eastern Africa,1982,NA,NA,NA,0.211234113,NA,NA
Tanzania,Eastern Africa,1983,NA,NA,NA,0.214390278,NA,NA
Tanzania,Eastern Africa,1984,NA,NA,NA,0.224457299,NA,NA
Tanzania,Eastern Africa,1985,NA,NA,NA,0.238462973,NA,NA
Tanzania,Eastern Africa,1986,NA,NA,NA,0.241882179,NA,NA
Tanzania,Eastern Africa,1987,NA,NA,NA,0.253820063,NA,NA
Tanzania,Eastern Africa,1988,NA,NA,NA,0.275987431,NA,NA
Tanzania,Eastern Africa,1989,NA,NA,NA,0.286068134,NA,NA
Tanzania,Eastern Africa,1990,NA,NA,10,0.286382381,6,7
Tanzania,Eastern Africa,1991,NA,NA,11,0.289889676,6,7
Tanzania,Eastern Africa,1992,NA,NA,11,0.298523212,6,7
Tanzania,Eastern Africa,1993,NA,NA,12,0.30201133,6,7
Tanzania,Eastern Africa,1994,NA,NA,12,0.305367514,6,7
Tanzania,Eastern Africa,1995,NA,NA,13,0.313589994,7,8
Tanzania,Eastern Africa,1996,NA,NA,13,0.331422365,7,8
Tanzania,Eastern Africa,1997,NA,NA,14,0.397860751,7,8
Tanzania,Eastern Africa,1998,NA,NA,14,0.495165832,7,9
Tanzania,Eastern Africa,1999,NA,NA,15,0.607181153,7,9
Tanzania,Eastern Africa,2000,NA,NA,15,0.839348498,7,9
Tanzania,Eastern Africa,2001,0,0,16,1.306060068,7,9
Tanzania,Eastern Africa,2002,0,0,16,2.157648576,7,9
Tanzania,Eastern Africa,2003,0,0,17,5.715332395,7,9
Tanzania,Eastern Africa,2004,0,0,17,5.57310381,7,9
Tanzania,Eastern Africa,2005,0.003850014359652,1495,18,9.210870362,7,10
Tanzania,Eastern Africa,2006,0.004496086513622,1795,18,15.0127897,7,10
Tanzania,Eastern Africa,2007,0.005244935952246,2154,19,..,7,10
Tanzania,Eastern Africa,2008,0.006115785855888,2585,19,NA,7,10
Tanzania,Eastern Africa,2009,0.006527322461999,2841,20,NA,7,10
Tanzania,Eastern Africa,2010,0.007024821034321,3150,20,NA,7,10
Tanzania,Eastern Africa,2011,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1960,NA,NA,NA,..,NA,NA
Togo,Western Africa,1961,NA,NA,NA,..,NA,NA
Togo,Western Africa,1962,NA,NA,NA,..,NA,NA
Togo,Western Africa,1963,NA,NA,NA,..,NA,NA
Togo,Western Africa,1964,NA,NA,NA,..,NA,NA
Togo,Western Africa,1965,NA,NA,NA,..,NA,NA
Togo,Western Africa,1966,NA,NA,NA,..,NA,NA
Togo,Western Africa,1967,NA,NA,NA,..,NA,NA
Togo,Western Africa,1968,NA,NA,NA,..,NA,NA
Togo,Western Africa,1969,NA,NA,NA,..,NA,NA
Togo,Western Africa,1970,NA,NA,NA,..,NA,NA
Togo,Western Africa,1971,NA,NA,NA,..,NA,NA
Togo,Western Africa,1972,NA,NA,NA,..,NA,NA
Togo,Western Africa,1973,NA,NA,NA,..,NA,NA
Togo,Western Africa,1974,NA,NA,NA,..,NA,NA
Togo,Western Africa,1975,NA,NA,NA,..,NA,NA
Togo,Western Africa,1976,NA,NA,NA,0.191642166,NA,NA
Togo,Western Africa,1977,NA,NA,NA,0.226212754,NA,NA
Togo,Western Africa,1978,NA,NA,NA,0.213117699,NA,NA
Togo,Western Africa,1979,NA,NA,NA,0.211101103,NA,NA
Togo,Western Africa,1980,NA,NA,NA,0.207698902,NA,NA
Togo,Western Africa,1981,NA,NA,NA,0.212377367,NA,NA
Togo,Western Africa,1982,NA,NA,NA,0.248250129,NA,NA
Togo,Western Africa,1983,NA,NA,NA,0.255256381,NA,NA
Togo,Western Africa,1984,NA,NA,NA,0.258436636,NA,NA
Togo,Western Africa,1985,NA,NA,NA,0.250124242,NA,NA
Togo,Western Africa,1986,NA,NA,NA,0.243096896,NA,NA
Togo,Western Africa,1987,NA,NA,NA,0.256036707,NA,NA
Togo,Western Africa,1988,NA,NA,NA,0.257460312,NA,NA
Togo,Western Africa,1989,NA,NA,NA,0.256569308,NA,NA
Togo,Western Africa,1990,NA,NA,26,0.265508488,8,13
Togo,Western Africa,1991,NA,NA,26,0.263830769,8,14
Togo,Western Africa,1992,NA,NA,26,0.368039124,7,13
Togo,Western Africa,1993,NA,NA,26,0.40520104,7,13
Togo,Western Africa,1994,NA,NA,26,0.488271,7,13
Togo,Western Africa,1995,NA,NA,26,0.480862599,7,13
Togo,Western Africa,1996,NA,NA,26,0.514842888,6,13
Togo,Western Africa,1997,NA,NA,26,0.580409533,6,13
Togo,Western Africa,1998,NA,NA,26,0.773224093,6,13
Togo,Western Africa,1999,NA,NA,26,1.056609411,6,13
Togo,Western Africa,2000,NA,NA,26,1.716867119,5,13
Togo,Western Africa,2001,0,0,26,2.571242022,5,13
Togo,Western Africa,2002,0,0,26,3.850515936,5,13
Togo,Western Africa,2003,0,0,26,5.15858599,5,13
Togo,Western Africa,2004,0,0,26,6.564393116,4,13
